Fördernehmer_in,eindeutige Nummer des Digitalisats,Analogfilm,3D,Sonstige,Ressourcenadresse,Titel des Digitalisats,Kommentar (optional),Kontextadresse,Kommentar (optional)
Franziskanerkloster Graz,A-Gf_A67_18-098v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E20-B@format=tif,A-Gf_A67_18-098v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-098v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-098v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-099r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E21-A@format=tif,A-Gf_A67_18-099r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-099r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-099r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-099v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E22-9@format=tif,A-Gf_A67_18-099v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-099v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-099v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-100r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E23-8@format=tif,A-Gf_A67_18-100r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-100r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-100r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-100v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E24-7@format=tif,A-Gf_A67_18-100v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-100v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-100v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-101r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E25-6@format=tif,A-Gf_A67_18-101r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-101r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-101r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-101v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E26-5@format=tif,A-Gf_A67_18-101v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-101v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-101v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-102r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E27-4@format=tif,A-Gf_A67_18-102r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-102r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-102r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-102v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E28-3@format=tif,A-Gf_A67_18-102v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-102v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-102v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-103r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E29-2@format=tif,A-Gf_A67_18-103r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-103r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-103r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-103v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E2A-1@format=tif,A-Gf_A67_18-103v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-103v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-103v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-104r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E2B-0@format=tif,A-Gf_A67_18-104r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-104r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-104r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-104v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E2C-F@format=tif,A-Gf_A67_18-104v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-104v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-104v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-105r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E2D-E@format=tif,A-Gf_A67_18-105r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-105r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-105r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-105v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E2E-D@format=tif,A-Gf_A67_18-105v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-105v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-105v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-106r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E2F-C@format=tif,A-Gf_A67_18-106r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-106r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-106r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-106v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E30-9@format=tif,A-Gf_A67_18-106v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-106v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-106v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-107r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E31-8@format=tif,A-Gf_A67_18-107r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-107r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-107r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-107v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E32-7@format=tif,A-Gf_A67_18-107v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-107v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-107v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-108r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E33-6@format=tif,A-Gf_A67_18-108r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-108r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-108r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-108v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E34-5@format=tif,A-Gf_A67_18-108v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-108v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-108v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-109r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E35-4@format=tif,A-Gf_A67_18-109r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-109r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-109r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-109v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E36-3@format=tif,A-Gf_A67_18-109v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-109v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-109v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-110r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E37-2@format=tif,A-Gf_A67_18-110r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-110r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-110r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-110v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E38-1@format=tif,A-Gf_A67_18-110v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-110v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-110v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-111r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E39-0@format=tif,A-Gf_A67_18-111r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-111r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-111r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-111v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E3A-F@format=tif,A-Gf_A67_18-111v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-111v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-111v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-112r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E3B-E@format=tif,A-Gf_A67_18-112r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-112r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-112r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-112v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E3C-D@format=tif,A-Gf_A67_18-112v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-112v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-112v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-113r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E3D-C@format=tif,A-Gf_A67_18-113r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-113r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-113r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-113v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E3E-B@format=tif,A-Gf_A67_18-113v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-113v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-113v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-114r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E3F-A@format=tif,A-Gf_A67_18-114r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-114r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-114r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-114v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E40-7@format=tif,A-Gf_A67_18-114v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-114v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-114v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-115r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E41-6@format=tif,A-Gf_A67_18-115r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-115r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-115r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-115v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E42-5@format=tif,A-Gf_A67_18-115v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-115v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-115v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-116r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E43-4@format=tif,A-Gf_A67_18-116r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-116r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-116r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-116v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E44-3@format=tif,A-Gf_A67_18-116v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-116v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-116v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-117r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E45-2@format=tif,A-Gf_A67_18-117r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-117r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-117r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-117v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E46-1@format=tif,A-Gf_A67_18-117v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-117v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-117v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-118r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E47-0@format=tif,A-Gf_A67_18-118r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-118r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-118r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-118v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E48-F@format=tif,A-Gf_A67_18-118v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-118v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-118v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-119r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E49-E@format=tif,A-Gf_A67_18-119r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-119r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-119r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-119v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E4A-D@format=tif,A-Gf_A67_18-119v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-119v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-119v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-120r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E4B-C@format=tif,A-Gf_A67_18-120r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-120r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-120r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-120v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E4C-B@format=tif,A-Gf_A67_18-120v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-120v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-120v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-121r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E4D-A@format=tif,A-Gf_A67_18-121r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-121r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-121r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-121v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E4E-9@format=tif,A-Gf_A67_18-121v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-121v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-121v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-122r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E4F-8@format=tif,A-Gf_A67_18-122r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-122r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-122r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-122v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E50-5@format=tif,A-Gf_A67_18-122v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-122v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-122v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-123r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E51-4@format=tif,A-Gf_A67_18-123r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-123r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-123r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-123v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E52-3@format=tif,A-Gf_A67_18-123v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-123v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-123v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-124r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E53-2@format=tif,A-Gf_A67_18-124r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-124r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-124r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-124v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E54-1@format=tif,A-Gf_A67_18-124v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-124v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-124v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-125r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E55-0@format=tif,A-Gf_A67_18-125r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-125r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-125r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-125v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E56-F@format=tif,A-Gf_A67_18-125v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-125v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-125v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-126r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E57-E@format=tif,A-Gf_A67_18-126r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-126r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-126r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-126v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E58-D@format=tif,A-Gf_A67_18-126v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-126v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-126v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-127r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E59-C@format=tif,A-Gf_A67_18-127r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-127r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-127r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-127v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E5A-B@format=tif,A-Gf_A67_18-127v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-127v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-127v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-128r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E5B-A@format=tif,A-Gf_A67_18-128r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-128r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-128r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-128v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E5C-9@format=tif,A-Gf_A67_18-128v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-128v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-128v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-129r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E5D-8@format=tif,A-Gf_A67_18-129r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-129r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-129r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-129v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E5E-7@format=tif,A-Gf_A67_18-129v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-129v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-129v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-130r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E5F-6@format=tif,A-Gf_A67_18-130r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-130r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-130r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-130v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E60-3@format=tif,A-Gf_A67_18-130v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-130v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-130v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-131r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E61-2@format=tif,A-Gf_A67_18-131r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-131r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-131r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-131v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E62-1@format=tif,A-Gf_A67_18-131v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-131v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-131v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-132r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E63-0@format=tif,A-Gf_A67_18-132r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-132r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-132r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-132v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E64-F@format=tif,A-Gf_A67_18-132v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-132v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-132v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-133r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E65-E@format=tif,A-Gf_A67_18-133r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-133r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-133r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-133v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E66-D@format=tif,A-Gf_A67_18-133v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-133v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-133v.tif,
Franziskanerkloster Graz,A-Gf_A67_18-134r_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E67-C@format=tif,A-Gf_A67_18-134r (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-134r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-134r.tif,
Franziskanerkloster Graz,A-Gf_A67_18-134v_D,,,,https://hdl.handle.net/21.11115/0000-0012-7E68-B@format=tif,A-Gf_A67_18-134v (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-134v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/A67_18/A-Gf_A67_18-134v.tif,
